,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Zug,Zug,LOC,0.00000000,0.00000000,de,1.00000000,4068063-0,2657908,P,47.17242000,8.51745000,EUROPE,Switzerland,WCE
Sturmböen“,Sturmböen“,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Kaltfront,Kaltfront,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Dachwohnungen,Dachwohnungen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Drohnenalarm,Drohnenalarm,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Clueso,Clueso,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Heidelberg,Heidelberg,LOC,0.00000000,0.00000000,de,1.00000000,4023996-2,2907911,P,49.40768000,8.69079000,EUROPE,Germany,WCE
Regionalbahn 68,Regionalbahn 68,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hobbymeteorologen,Hobbymeteorologen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Thermometer,Thermometer,LOC,-0.35000000,0.50000000,de,1.00000000,,2731848,T,79.20000000,11.56667000,ARCTIC,Svalbard and Jan Mayen,ARO
Hürden,Hürden,LOC,0.00000000,0.00000000,de,1.00000000,300157-X,2897250,P,49.22944000,9.86394000,EUROPE,Germany,WCE
Randgruppen,Randgruppen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Aschaffenburger,Aschaffenburger,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wassers,Wassers,LOC,0.00000000,0.00000000,de,1.00000000,7837775-4,13569439,L,53.25011000,8.89815000,EUROPE,Germany,NEU
Al…,Al…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Golf am Morgen,Golf am Morgen,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Bezirksamt Reinickendorf,Bezirksamt Reinickendorf,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
EU-Spitze,EU-Spitze,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Juni-Rekord,Juni-Rekord,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitze-Tipps,Hitze-Tipps,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Schwülheiß,Schwülheiß,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
City,City,LOC,-0.70000000,0.00000000,de,1.00000000,4450324-6,5501344,P,39.16380000,-119.76740000,NORTH-AMERICA,United States,WNA
Stad…,Stad…,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Taiwan,Taiwan,LOC,0.00000000,0.00000000,de,1.00000000,4017875-4,1668284,A,24.00000000,121.00000000,ASIA,Taiwan,EAS
Mitteldeutschland,Mitteldeutschland,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wetter-Tipps,Wetter-Tipps,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Alpenraum,Alpenraum,LOC,0.23333333,0.00000000,de,1.00000000,,0,,,,,,
Wolken,Wolken,LOC,0.00000000,0.00000000,de,1.00000000,,6553814,A,50.33330000,7.46667000,EUROPE,Germany,WCE
Hitze-Wende,Hitze-Wende,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ve…,Ve…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitze-Rekordhalter,Hitze-Rekordhalter,LOC,-0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Sonnenfans,Sonnenfans,LOC,0.85000000,0.00000000,de,1.00000000,,0,,,,,,
Dicke Klostermauern,Dicke Klostermauern,LOC,0.23333333,0.00000000,de,1.00000000,,0,,,,,,
Universitätsklinikum Hamburg-Eppendorf,Universitätsklinikum Hamburg-Eppendorf,LOC,0.00000000,0.33333333,de,1.00000000,,0,,,,,,
Völkermarkt,Völkermarkt,LOC,0.00000000,0.00000000,de,1.00000000,4108335-0,2762314,A,46.59641000,14.66664000,EUROPE,Austria,WCE
St. Veit,St. Veit,LOC,0.00000000,0.00000000,de,1.00000000,24226-3,3191648,P,45.32673000,14.44241000,EUROPE,Croatia,WCE
Kreisla…,Kreisla…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
weiterlesenWenn,weiterlesenWenn,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Back Market,Back Market,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Landes Berlin,Landes Berlin,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadt hitzesicher,Stadt hitzesicher,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
HSB,HSB,LOC,0.00000000,1.00000000,de,1.00000000,,383640,L,30.91158000,43.39374000,ASIA,Iraq,WCA
Harzer Schmalspurbahnen,Harzer Schmalspurbahnen,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Landkreis Elbe-Elster,Landkreis Elbe-Elster,LOC,0.00000000,0.00000000,de,1.00000000,4115252-9,2868531,P,51.43453000,13.22177000,EUROPE,Germany,WCE
Bundeslä…,Bundeslä…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Imst,Imst,LOC,0.70000000,0.00000000,de,1.00000000,4026692-8,2775307,P,47.24504000,10.73974000,EUROPE,Austria,WCE
Hall,Hall,LOC,0.70000000,0.00000000,de,1.00000000,,5069297,P,40.92501000,-98.34201000,NORTH-AMERICA,United States,CNA
Grünanteil,Grünanteil,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
TU,TU,LOC,0.00000000,0.00000000,de,1.00000000,4249575-1,1815286,P,30.66667000,104.06667000,ASIA,China,EAS
Bischofshofen,Bischofshofen,LOC,0.00000000,0.00000000,de,1.00000000,4225515-6,2781735,P,47.41667000,13.21667000,EUROPE,Austria,WCE
Jahrhundertmitte,Jahrhundertmitte,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadtzentren,Stadtzentren,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
St. Johann,St. Johann,LOC,0.00000000,0.00000000,de,1.00000000,4444886-7,2661767,P,47.19310000,9.28126000,EUROPE,Switzerland,WCE
Dornbirner,Dornbirner,LOC,0.70000000,0.00000000,de,1.00000000,,7733139,L,47.43659000,9.69943000,EUROPE,Austria,WCE
Neukölln,Neukölln,LOC,1.00000000,0.00000000,de,1.00000000,17558-4,2864695,P,52.47719000,13.43126000,EUROPE,Germany,WCE
Philharmoniker-Konzert,Philharmoniker-Konzert,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wetter,Wetter,LOC,0.00000000,0.00000000,de,1.00000000,4108088-9,2809985,P,50.90254000,8.72366000,EUROPE,Germany,WCE
Steglitz-Zehlendorf,Steglitz-Zehlendorf,LOC,0.00000000,1.00000000,de,1.00000000,7602790-9,2805059,P,52.43333000,13.25000000,EUROPE,Germany,WCE
Wohlbefinden,Wohlbefinden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Therapien,Therapien,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Grazer Wegener Center,Grazer Wegener Center,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Neubrandenburg,Neubrandenburg,LOC,0.00000000,0.00000000,de,1.00000000,4041712-8,2866135,P,53.55735000,13.26105000,EUROPE,Germany,WCE
Hitzewelle am Wochenende,Hitzewelle am Wochenende,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Eisenstadt,Eisenstadt,LOC,0.00000000,0.00000000,de,1.00000000,4014087-8,2780190,P,47.84565000,16.52327000,EUROPE,Austria,WCE
DWD-Angaben,DWD-Angaben,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wegener-C…,Wegener-C…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Uni Graz,Uni Graz,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Steie…,Steie…,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Metern Höhe,Metern Höhe,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Veranstaltern,Veranstaltern,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Stadt…,Stadt…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Untere Wasserbehörde,Untere Wasserbehörde,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wasserentnahmeverbot,Wasserentnahmeverbot,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kassel,Kassel,LOC,0.00000000,0.00000000,de,1.00000000,4029869-3,2892518,P,51.31667000,9.50000000,EUROPE,Germany,WCE
Frankfurter Architekturmuseum,Frankfurter Architekturmuseum,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Poolspaß,Poolspaß,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Sachen Hitze,Sachen Hitze,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Geschiche,Geschiche,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
US-Podcast,US-Podcast,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kältekammer,Kältekammer,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Hermann-Ehlers-Platz,Hermann-Ehlers-Platz,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitzenotfällen,Hitzenotfällen,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Großen Wannsee,Großen Wannsee,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Ludwigshafen,Ludwigshafen,LOC,0.00000000,0.00000000,de,1.00000000,4036472-0,2875376,P,49.48121000,8.44641000,EUROPE,Germany,WCE
Einschränkungen,Einschränkungen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wochenen…,Wochenen…,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Recyclingpapiers,Recyclingpapiers,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kopfzerbrechen,Kopfzerbrechen,LOC,0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Reichstagsgebäudes,Reichstagsgebäudes,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
New Jersey,New Jersey,LOC,-1.00000000,0.00000000,de,1.00000000,4442932-0,5099836,P,40.72816000,-74.07764000,NORTH-AMERICA,United States,ENA
Ecuador,Ecuador,LOC,-1.00000000,0.00000000,de,1.00000000,4129321-6,3658394,A,-1.25000000,-78.25000000,SOUTH-AMERICA,Ecuador,NWS
Ozonwerten,Ozonwerten,LOC,-0.07500000,0.00000000,de,1.00000000,,0,,,,,,
Großmarkt,Großmarkt,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trierer,Trierer,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Laufevent,Laufevent,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Heilbad,Heilbad,LOC,0.00000000,0.00000000,de,1.00000000,4096110-2,2907545,P,51.37819000,10.13744000,EUROPE,Germany,WCE
Talwind,Talwind,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Orange,Orange,LOC,0.00000000,0.00000000,de,1.00000000,7543509-3,3581514,P,18.08124000,-88.56328000,CENTRAL-AMERICA,Belize,SCA
Mattersburg,Mattersburg,LOC,0.00000000,0.00000000,de,1.00000000,4037995-4,2771816,A,47.73823000,16.39486000,EUROPE,Austria,WCE
Eisenstadt-Umgebung,Eisenstadt-Umgebung,LOC,0.00000000,0.00000000,de,1.00000000,4013789-2,2780189,A,47.83333000,16.58333000,EUROPE,Austria,WCE
Neusiedl am See,Neusiedl am See,LOC,0.00000000,0.00000000,de,1.00000000,4101143-0,2770682,A,47.88853000,16.92465000,EUROPE,Austria,WCE
Winterdienstfahrz…,Winterdienstfahrz…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Unstrut-Hainich-Kreis,Unstrut-Hainich-Kreis,LOC,0.00000000,0.00000000,de,1.00000000,,6547389,A,51.18285000,10.58562000,EUROPE,Germany,WCE
bayerische Landtag,bayerische Landtag,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Glühwürmchen,Glühwürmchen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Müllabfuhr,Müllabfuhr,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Messel,Messel,LOC,-0.33333333,0.00000000,de,1.00000000,4115119-7,2871636,P,49.93833000,8.74056000,EUROPE,Germany,WCE
Durchschnittswert …,Durchschnittswert …,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kufstein,Kufstein,LOC,0.00000000,0.00000000,de,1.00000000,4033488-0,2773300,P,47.58333000,12.16667000,EUROPE,Austria,WCE
Schwaz,Schwaz,LOC,0.00000000,0.00000000,de,1.00000000,4053810-2,2765389,A,47.26667000,11.76667000,EUROPE,Austria,WCE
Innsbruck-Land,Innsbruck-Land,LOC,0.00000000,0.00000000,de,1.00000000,4096295-7,2775219,A,47.20000000,11.33333000,EUROPE,Austria,WCE
OÖ,OÖ,LOC,0.70000000,0.00000000,de,1.00000000,,1860618,T,33.25027000,129.33894000,ASIA,Japan,EAS
Bildschirm schwarz,Bildschirm schwarz,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitze-Rekord,Hitze-Rekord,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Großbri…,Großbri…,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Tablets,Tablets,LOC,0.13333333,0.00000000,de,1.00000000,,0,,,,,,
Smartphones,Smartphones,LOC,0.13333333,0.00000000,de,1.00000000,,0,,,,,,
Mailand,Mailand,LOC,-0.70000000,0.00000000,de,1.00000000,4037100-1,3173435,P,45.46427000,9.18951000,EUROPE,Italy,WCE
NÖ Hitzewarnsystem,NÖ Hitzewarnsystem,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
SZ am Morgen,SZ am Morgen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Nierenschäden,Nierenschäden,LOC,0.50000000,0.50000000,de,1.00000000,,0,,,,,,
"Westeuropas
","Westeuropas
",LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Maxima,Maxima,LOC,0.00000000,0.00000000,de,1.00000000,4618179-9,2980402,P,43.30907000,6.63849000,EUROPE-AFRICA,France,MED
Spitzenr…,Spitzenr…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Höhepunkt,Höhepunkt,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Mosel,Mosel,LOC,0.00000000,0.00000000,de,1.00000000,4102240-3,99072,P,36.33500000,43.11889000,ASIA,Iraq,WCA
IMAGO/Bihlmayerfotografie,IMAGO/Bihlmayerfotografie,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trinkwasserspender,Trinkwasserspender,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Tynemouth,Tynemouth,LOC,0.00000000,0.00000000,de,1.00000000,503208-8,2145624,T,-21.99536000,150.13141000,OCEANIA,Australia,EAU
Tirols,Tirols,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ballungsraum Innsbruck,Ballungsraum Innsbruck,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Hitzebedingt,Hitzebedingt,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Windsor,Windsor,LOC,0.00000000,0.00000000,de,1.00000000,4446505-1,4845920,P,41.85260000,-72.64370000,NORTH-AMERICA,United States,ENA
n-tv,n-tv,LOC,0.70000000,0.00000000,de,1.00000000,,5696609,S,41.20361000,-100.73320000,NORTH-AMERICA,United States,CNA
Kriminalität,Kriminalität,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Unfälle,Unfälle,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Investitionsbehörden,Investitionsbehörden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Planungsministerien,Planungsministerien,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Zentralbanken,Zentralbanken,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Vereinigtes Königreich,Vereinigtes Königreich,LOC,0.00000000,0.00000000,de,1.00000000,4022153-2,2635167,A,54.75844000,-2.69531000,EUROPE,United Kingdom,NEU
Volkspark Potsdam,Volkspark Potsdam,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Fahrrad-Pride,Fahrrad-Pride,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wachwechsel-Zeremonie,Wachwechsel-Zeremonie,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,LOC,0.70000000,0.00000000,de,1.00000000,,2808473,P,52.48333000,13.31667000,EUROPE,Germany,WCE
Parterre,Parterre,LOC,0.00000000,0.00000000,de,1.00000000,,3381188,L,4.87747000,-52.38515000,SOUTH-AMERICA,French Guiana,NSA
Oststeiermark,Oststeiermark,LOC,0.00000000,0.00000000,de,1.00000000,4075762-6,7873387,A,46.87789000,15.88087000,EUROPE,Austria,WCE
Flöcking,Flöcking,LOC,0.00000000,0.00000000,de,1.00000000,,2779478,P,47.08333000,15.66667000,EUROPE,Austria,WCE
Lehrpersonal,Lehrpersonal,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
ernst,ernst,LOC,0.00000000,0.00000000,de,1.00000000,,6619129,S,48.20718000,16.42098000,EUROPE,Austria,WCE
Kelsterbach,Kelsterbach,LOC,0.00000000,1.00000000,de,1.00000000,4030205-2,2891742,P,50.06135000,8.52916000,EUROPE,Germany,WCE
Europaviertel,Europaviertel,LOC,0.00000000,0.00000000,de,1.00000000,,11807655,P,48.79007000,9.18399000,EUROPE,Germany,WCE
Bezirk,Bezirk,LOC,0.00000000,0.00000000,de,1.00000000,5173948-3,598098,P,55.70680000,21.13912000,EUROPE,Lithuania,WCE
Trockenstress,Trockenstress,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Dorset,Dorset,LOC,0.00000000,0.00000000,de,1.00000000,4012808-8,6296283,S,64.23094000,-76.52862000,NORTH-AMERICA,Canada,NEN
Vo…,Vo…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Nationalparks,Nationalparks,LOC,0.00000000,0.00000000,de,1.00000000,,5394465,L,36.50768000,-118.57520000,NORTH-AMERICA,United States,WNA
Badehose,Badehose,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stunden am Tag,Stunden am Tag,LOC,0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Klimast…,Klimast…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Vorarlberger,Vorarlberger,LOC,0.00000000,0.00000000,de,1.00000000,,9794279,S,47.49360000,9.74498000,EUROPE,Austria,WCE
Bundeskabinett,Bundeskabinett,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Durchschummeln,Durchschummeln,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kreuzberger Blücherplatz,Kreuzberger Blücherplatz,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trockenheit Österreichs Wirtschaftsstandort,Trockenheit Österreichs Wirtschaftsstandort,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Klimafragen,Klimafragen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Finnland,Finnland,LOC,0.00000000,0.00000000,de,1.00000000,4017243-0,660013,A,64.00000000,26.00000000,EUROPE,Finland,NEU
Siegerentwur…,Siegerentwur…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Radler,Radler,LOC,0.00000000,0.00000000,de,1.00000000,,2768110,S,46.91889000,13.46500000,EUROPE,Austria,WCE
Ludwigstraße,Ludwigstraße,LOC,0.00000000,0.00000000,de,1.00000000,,10104590,R,48.14829000,11.58023000,EUROPE,Germany,WCE
antarktischen Meereises,antarktischen Meereises,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Südpolarmeer,Südpolarmeer,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Regimewechsel,Regimewechsel,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Trockenphase,Trockenphase,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Verbund,Verbund,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Dienstag be…,Dienstag be…,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Pole,Pole,LOC,0.00000000,0.00000000,de,1.00000000,4046496-9,798544,A,52.00000000,20.00000000,EUROPE,Poland,WCE
Monaten,Monaten,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Tschernobyl,Tschernobyl,LOC,0.00000000,0.00000000,de,1.00000000,4127036-8,710403,P,51.27013000,30.21968000,EUROPE,Ukraine,WCE
Regenschirm,Regenschirm,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Berliner Theater,Berliner Theater,LOC,0.00000000,0.00000000,de,1.00000000,,10279108,S,52.51830000,13.43969000,EUROPE,Germany,WCE
Informationstafeln,Informationstafeln,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Charlottenstraße …,Charlottenstraße …,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sieg,Sieg,LOC,0.00000000,0.00000000,de,1.00000000,,3037301,P,43.34152000,-0.99605000,EUROPE-AFRICA,France,MED
Muskauer Heide,Muskauer Heide,LOC,-0.70000000,0.00000000,de,1.00000000,1026106125,2867379,V,51.45000000,14.71667000,EUROPE,Germany,WCE
hohen UV-Werten,hohen UV-Werten,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Tela…,Tela…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Telangana…,Telangana…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Gerlach,Gerlach,LOC,0.00000000,1.00000000,de,1.00000000,,724786,T,49.16436000,20.13369000,EUROPE,Slovakia,WCE
Netze,Netze,LOC,0.00000000,0.00000000,de,1.00000000,,2866320,H,51.17537000,9.10309000,EUROPE,Germany,WCE
Hakodate,Hakodate,LOC,0.00000000,0.00000000,de,1.00000000,4481747-2,2130188,P,41.77583000,140.73667000,ASIA,Japan,EAS
Hitzewellen un…,Hitzewellen un…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Erkrankungendeu…,Erkrankungendeu…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Waldfonds,Waldfonds,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadt Feldkirch,Stadt Feldkirch,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Nachbarn Deutschland,Nachbarn Deutschland,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Tem…,Tem…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Parfums,Parfums,LOC,0.00000000,0.00000000,de,1.00000000,,1058090,T,-13.31421000,48.25899000,AFRICA,Madagascar,MDG
Innenräumen,Innenräumen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Staatlichen Schlösser,Staatlichen Schlösser,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Panikmodus,Panikmodus,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Mieter,Mieter,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
East Side Gallery,East Side Gallery,LOC,0.00000000,0.00000000,de,1.00000000,,6944061,S,52.50310000,13.44470000,EUROPE,Germany,WCE
Expertenrat,Expertenrat,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Sperrzone,Sperrzone,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Commonwea…,Commonwea…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
AUSTIN,AUSTIN,LOC,0.70000000,0.00000000,de,1.00000000,4079879-3,4671654,P,30.26715000,-97.74306000,NORTH-AMERICA,United States,CNA
Bad Sal…,Bad Sal…,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Gut,Gut,LOC,1.00000000,0.00000000,de,1.00000000,,11880003,L,18.08246000,-63.02789000,CENTRAL-AMERICA,Saint Martin,CAR
Bautzen,Bautzen,LOC,0.00000000,0.00000000,de,1.00000000,10034264-4,2951881,P,51.18035000,14.43494000,EUROPE,Germany,WCE
Kreise,Kreise,LOC,0.00000000,0.00000000,de,1.00000000,,2884446,T,50.55000000,10.86667000,EUROPE,Germany,WCE
Hautkrebs-Expertin,Hautkrebs-Expertin,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sommertemperaturen,Sommertemperaturen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Offenbach/Friedrichsdorf,Offenbach/Friedrichsdorf,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Mittwochmittag …,Mittwochmittag …,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Frankenburg am Hausruck,Frankenburg am Hausruck,LOC,0.00000000,0.00000000,de,1.00000000,4375189-1,7873256,A,48.07012000,13.48030000,EUROPE,Austria,WCE
Schlepperverband,Schlepperverband,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Fehmarn,Fehmarn,LOC,0.70000000,0.00000000,de,1.00000000,4016625-9,2927579,T,54.47278000,11.14471000,EUROPE,Germany,NEU
Regenwäldern,Regenwäldern,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Lastkahn,Lastkahn,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Schlepperboot,Schlepperboot,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ostseeküste,Ostseeküste,LOC,0.00000000,0.00000000,de,1.00000000,4075760-2,12076808,L,54.21464000,12.22235000,EUROPE,Germany,NEU
Wals,Wals,LOC,0.00000000,0.00000000,de,1.00000000,4210894-9,4034749,A,-13.30000000,-176.20000000,PACIFIC,Wallis and Futuna,SPO
Wal,Wal,LOC,0.00000000,0.00000000,de,1.00000000,4074361-5,2792413,P,50.63373000,5.56749000,EUROPE,Belgium,WCE
Wal-Rettung,Wal-Rettung,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
ORF.at,ORF.at,LOC,0.35000000,0.50000000,de,1.00000000,,12237901,L,47.05323000,15.46480000,EUROPE,Austria,WCE
steiermark,steiermark,LOC,0.35000000,0.50000000,de,1.00000000,4057092-7,2764581,A,47.25000000,15.16667000,EUROPE,Austria,WCE
Eisbach-Rein,Eisbach-Rein,LOC,0.35000000,0.50000000,de,1.00000000,7685172-2,2931629,P,50.71578000,7.29139000,EUROPE,Germany,WCE
Kärntner Lesachtal,Kärntner Lesachtal,LOC,0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Bundeswirtschaftsministerin,Bundeswirtschaftsministerin,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Maiwochenende,Maiwochenende,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Einsätzen,Einsätzen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Cha…,Cha…,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Klimahain,Klimahain,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadtpark,Stadtpark,LOC,0.00000000,0.00000000,de,1.00000000,,3322730,L,48.20458000,16.38009000,EUROPE,Austria,WCE
